counts,iter,support_err,confidence_err,lift_err
1211,95,39.884393063588625,39.88439306358862,39.88439306358869
1211,96,143.9306358381503,143.93063583815024,143.93063583814995
1211,97,86.45747316267067,86.4574731626707,86.45747316267048
1211,98,136.99421965317435,136.9942196531744,136.9942196531741
1211,99,29.97522708504886,29.97522708504887,29.97522708504873
11927,0,22.989854950951617,22.989854950951546,22.989854950951642
11927,1,4.0999413096336035,4.099941309633662,4.099941309633601
11927,2,2.917749643665627,2.917749643665569,2.917749643665501
11927,3,12.802884212291444,12.80288421229137,12.802884212291458
11927,4,1.6349459210195416,1.6349459210194799,1.6349459210195587
11927,5,21.00276683155865,21.002766831558695,21.002766831558635
11927,6,14.714513289175335,14.714513289175319,14.714513289175393
11927,7,3.9741762387859514,3.9741762387858968,3.9741762387859683
11927,8,10.765490064559406,10.765490064559346,10.765490064559298
11927,9,9.6336044269305,9.633604426930445,9.633604426930395
11927,10,9.6336044269305,9.633604426930445,9.633604426930395
11927,11,0.8552024817640619,0.8552024817641236,0.8552024817640393
11927,12,9.935440596964872,9.935440596964819,9.935440596964762
11927,13,8.501718789301577,8.501718789301524,8.501718789301599
11927,14,5.860652301500796,5.860652301500733,5.860652301500686
11927,15,26.737654062211796,26.737654062211835,26.737654062211785
11927,16,11.067326234593779,11.06732623459372,11.067326234593674
11927,17,7.319527123333122,7.319527123333122,7.319527123333182
11927,18,13.834157793242227,13.834157793242296,13.834157793242369
11927,19,14.513289175819569,14.513289175819638,14.513289175819704
11927,20,10.664878007881283,10.664878007881331,10.664878007881274
11927,21,4.879684748889068,4.879684748888999,4.879684748889077
11927,22,9.130544143539385,9.130544143539383,9.130544143539442
11927,23,7.344680137503144,7.344680137503199,7.34468013750313
11927,24,5.659428188144053,5.659428188144046,5.659428188144109
11927,25,10.036052653643491,10.036052653643491,10.03605265364344
11927,26,8.17472960509768,8.174729605097747,8.174729605097813
11927,27,3.7477991112601616,3.7477991112600963,3.747799111260175
11927,28,23.140773035968813,23.14077303596877,23.140773035968724
11927,29,16.148235096838615,16.148235096838615,16.148235096838693
11927,30,11.872222688018786,11.872222688018846,11.872222688018919
11927,31,9.155697157709392,9.155697157709461,9.155697157709527
11927,32,2.917749643665627,2.917749643665569,2.9177496436656494
11927,33,15.091808501719282,15.091808501719282,15.091808501719232
11927,34,7.168609038315929,7.168609038315915,7.168609038315994
11927,35,29.93208686174227,29.932086861742224,29.932086861742178
11927,36,13.406556552360188,13.406556552360119,13.406556552360211
11927,37,35.39029093653105,35.39029093653105,35.390290936531
11927,38,12.802884212291444,12.80288421229139,12.80288421229134
11927,39,3.1441267711914174,3.1441267711913494,3.144126771191422
11927,40,21.405215058271146,21.4052150582711,21.40521505827106
11927,41,1.6852519493585965,1.685251949358652,1.685251949358713
11927,42,16.90282552192455,16.90282552192455,16.902825521924612
11927,43,9.8096755261177,9.80967552611771,9.809675526117648
11927,44,8.451412760963004,8.45141276096301,8.451412760962953
11927,45,0.02515301416952738,0.02515301416959554,0.02515301416964071
11927,46,3.3956569128862397,3.395656912886242,3.395656912886305
11927,47,1.7104049635281238,1.7104049635280734,1.7104049635280152
11927,48,13.356250524021615,13.356250524021624,13.356250524021565
11927,49,10.840949107068003,10.84094910706794,10.840949107068008
11927,50,1.081579609289852,1.081579609289904,1.0815796092898324
11927,51,11.167938291271408,11.167938291271408,11.167938291271476
11927,52,11.494927475475816,11.494927475475878,11.49492747547596
11927,53,11.821916659679717,11.821916659679657,11.821916659679722
11927,54,3.2950448562085963,3.2950448562085364,3.295044856208483
11927,55,6.187641485705191,6.187641485705204,6.187641485705137
11927,56,9.43238031357473,9.432380313574743,9.432380313574678
11927,57,35.893351219921186,35.89335121992111,35.8933512199212
11927,58,8.275341661775803,8.275341661775744,8.275341661775828
11927,59,9.02993208686174,9.029932086861677,9.029932086861747
11927,60,14.890584388362537,14.890584388362605,14.890584388362665
11927,61,4.326318437159394,4.3263184371594425,4.326318437159372
11927,62,3.6974930829215866,3.6974930829216013,3.6974930829215285
11927,63,5.458204074788299,5.458204074788363,5.458204074788423
11927,64,11.74645761717112,11.746457617171062,11.746457617171139
11927,65,11.872222688018786,11.872222688018846,11.872222688018919
11927,66,28.39775299740085,28.397752997400893,28.397752997400836
11927,67,1.9116290768843864,1.9116290768844513,1.911629076884379
11927,68,4.150247337972178,4.150247337972177,4.150247337972248
11927,69,11.067326234593779,11.06732623459372,11.067326234593802
11927,70,4.628154607193766,4.628154607193835,4.628154607193897
11927,71,11.293703362119555,11.293703362119482,11.293703362119574
11927,72,11.042173220424251,11.042173220424319,11.042173220424393
11927,73,7.596210279198462,7.596210279198402,7.596210279198469
11927,74,16.047623040160985,16.04762304016094,16.04762304016088
11927,75,27.492244487297736,27.492244487297807,27.492244487297885
11927,76,12.274670914731283,12.274670914731235,12.274670914731182
11927,77,16.450071266873962,16.450071266873962,16.450071266873916
11927,78,3.4962689695648583,3.4962689695649143,3.496268969564974
11927,79,2.138006204410162,2.1380062044102126,2.1380062044101513
11927,80,30.91305441435398,30.913054414353937,30.913054414353898
11927,81,0.9055085101036111,0.9055085101036238,0.9055085101035535
11927,82,14.337218076633343,14.337218076633345,14.33721807663329
11927,83,8.904167016013595,8.904167016013584,8.90416701601365
11927,84,11.74645761717112,11.746457617171062,11.746457617171012
11927,85,23.719292361868032,23.719292361868096,23.719292361868177
11927,86,14.462983147480498,14.462983147480427,14.462983147480509
11927,87,17.732874989520063,17.732874989520074,17.732874989520017
11927,88,19.443279953047707,19.443279953047636,19.443279953047725
11927,89,7.7219753500461135,7.721975350046187,7.721975350046249
11927,90,19.091137754674758,19.091137754674765,19.091137754674715
11927,91,2.8925966294961,2.8925966294961474,2.892596629496093
11927,92,8.627483860149244,8.627483860149308,8.627483860149379
11927,93,13.70839272239456,13.70839272239449,13.708392722394565
11927,94,8.375953718454422,8.375953718454435,8.375953718454369
11927,95,1.5343338643414175,1.5343338643414648,1.5343338643413977
11927,96,1.760710991867193,1.7607109918672452,1.7607109918671908
11927,97,12.70227215561332,12.702272155613395,12.702272155613445
11927,98,2.138006204410162,2.1380062044102126,2.1380062044101513
11927,99,6.41401861323098,6.414018613230985,6.4140186132309305
4373,0,10.381888863480437,10.381888863480432,10.381888863480594
4373,1,3.2700663160301824,3.270066316030192,3.270066316030044
4373,2,22.959067002058088,22.95906700205809,22.959067002057978
4373,3,26.38920649439744,26.38920649439745,26.38920649439734
4373,4,47.495998170592266,47.49599817059226,47.49599817059247
4373,5,34.18705694031557,34.18705694031556,34.18705694031576
4373,6,33.5010290418477,33.50102904184769,33.5010290418479
4373,7,47.83901211982621,47.8390121198262,47.83901211982643
4373,8,13.743425565973016,13.743425565973002,13.743425565973173
4373,9,17.51657900754631,17.51657900754631,17.516579007546476
4373,10,15.45849531214268,15.458495312142675,15.458495312142844
4373,11,16.92202149554082,16.922021495540836,16.922021495540708
4373,12,16.92202149554082,16.922021495540836,16.922021495540708
4373,13,69.06014177909901,69.06014177909901,69.06014177909898
4373,14,11.227989938257492,11.227989938257494,11.227989938257359
4373,15,55.476789389435176,55.476789389435176,55.47678938943511
4373,16,69.72330208095127,69.72330208095127,69.72330208095153
4373,17,18.614223645094892,18.614223645094885,18.614223645095063
4373,18,27.349645552252454,27.349645552252465,27.34964555225235
4373,19,76.0347587468557,76.03475874685569,76.03475874685594
4373,20,0.9375714612394291,0.9375714612394392,0.9375714612392873
4373,21,13.126000457351928,13.126000457351921,13.126000457352088
4373,22,2.1495540818659835,2.1495540818659786,2.149554081866124
4373,23,59.36428081408644,59.364280814086435,59.364280814086655
4373,24,15.412760118911507,15.412760118911503,15.412760118911386
4373,25,15.824376857992231,15.824376857992242,15.824376857992108
4373,26,11.227989938257492,11.227989938257494,11.227989938257359
4373,27,16.510404756460094,16.510404756460094,16.510404756459973
4373,28,1.6922021495540882,1.6922021495540869,1.692202149553942
4373,29,28.721701349188205,28.721701349188212,28.721701349188105
4373,30,23.782300480219533,23.782300480219533,23.782300480219426
4373,31,8.209467184998855,8.209467184998868,8.209467184998726
4373,32,52.29819345986737,52.29819345986735,52.29819345986759
4373,33,0.8461010747770342,0.846101074777026,0.8461010747771761
4373,34,24.85707752115251,24.857077521152515,24.857077521152693
4373,35,4.98513606219987,4.985136062199882,4.98513606219973
4373,36,15.481362908758292,15.481362908758294,15.481362908758165
4373,37,25.90898696546994,25.908986965469943,25.908986965469833
4373,38,7.111822547450275,7.111822547450275,7.111822547450139
4373,39,8.049394008689683,8.04939400868968,8.049394008689836
4373,40,17.17356505831237,17.173565058312366,17.17356505831253
4373,41,26.457809284244227,26.45780928424423,26.457809284244128
4373,42,13.263206037045503,13.26320603704549,13.263206037045657
4373,43,17.242167848159145,17.24216784815914,17.242167848159305
4373,44,1.0061742510862055,1.0061742510862142,1.0061742510860645
4373,45,21.587011205122337,21.587011205122348,21.587011205122224
4373,46,1.326320603704548,1.3263206037045385,1.326320603704692
4373,47,21.838554767893896,21.83855476789389,21.838554767894074
4373,48,5.305282414818192,5.305282414818189,5.305282414818342
4373,49,51.33775440201234,51.33775440201232,51.33775440201256
4373,50,16.373199176766523,16.37319917676653,16.373199176766402
4373,51,10.816373199176773,10.816373199176773,10.81637319917665
4373,52,25.543105419620392,25.54310541962039,25.54310541962057
4373,53,2.972787560027439,2.9727875600274363,2.972787560027586
4373,54,27.1438371827121,27.143837182712105,27.143837182711987
4373,55,22.52458266636176,22.524582666361745,22.524582666361937
4373,56,2.6297736107934977,2.6297736107934915,2.6297736107936394
4373,57,0.8461010747770342,0.846101074777026,0.8461010747771761
4373,58,55.61399496912875,55.61399496912875,55.613994969128676
4373,59,20.28355819803339,20.283558198033386,20.283558198033276
4373,60,38.2574891378916,38.25748913789161,38.25748913789152
4373,61,15.389892522295906,15.3898925222959,15.389892522296067
4373,62,42.37365652869883,42.37365652869883,42.37365652869875
4373,63,20.192087811571007,20.192087811570993,20.19208781157118
4373,64,39.62954493482735,39.62954493482735,39.629544934827265
4373,65,21.106791676194835,21.106791676194845,21.10679167619472
4373,66,43.517036359478624,43.5170363594786,43.517036359478816
4373,67,1.6922021495540882,1.6922021495540869,1.692202149553942
4373,68,19.71186828264349,19.71186828264348,19.711868282643664
4373,69,11.685341870569408,11.685341870569403,11.685341870569571
4373,70,2.103818888634806,2.103818888634807,2.1038188886346654
4373,71,23.4392865309856,23.439286530985605,23.439286530985495
4373,72,4.710724902812725,4.710724902812729,4.710724902812591
4373,73,41.344614680997026,41.34461468099703,41.34461468099694
4373,74,28.42442259318546,28.424422593185444,28.42442259318565
4373,75,20.46649897095815,20.466498970958146,20.46649897095832
4373,76,21.312600045735195,21.312600045735206,21.312600045735085
4373,77,11.27372513148867,11.273725131488666,11.273725131488831
4373,78,52.984221358335226,52.98422135833521,52.98422135833546
4373,79,58.06082780699747,58.06082780699748,58.06082780699769
4373,80,18.614223645094892,18.614223645094885,18.614223645095063
4373,81,34.94168762863023,34.94168762863023,34.94168762863042
4373,82,14.246512691516127,14.246512691516136,14.246512691516008
4373,83,39.62954493482735,39.62954493482735,39.629544934827265
4373,84,10.17608049394009,10.17608049394009,10.176080493940248
4373,85,25.543105419620392,25.54310541962039,25.54310541962057
4373,86,19.437457123256348,19.437457123256344,19.43745712325651
4373,87,9.03270066316031,9.032700663160307,9.032700663160186
4373,88,17.242167848159145,17.24216784815914,17.242167848159305
4373,89,20.535101760804928,20.53510176080492,20.535101760805098
4373,90,44.47747541733363,44.477475417333615,44.47747541733385
4373,91,20.420763777726965,20.42076377772697,20.420763777726844
4373,92,3.0413903498742156,3.041390349874211,3.041390349874363
4373,93,1.4635261833981208,1.4635261833981061,1.4635261833982611
4373,94,28.21861422364509,28.218614223645083,28.21861422364527
4373,95,4.573519323119152,4.573519323119162,4.573519323119021
4373,96,7.180425337297051,7.18042533729705,7.180425337296917
4373,97,84.95312142693801,84.95312142693801,84.95312142693827
4373,98,39.05785501943744,39.05785501943744,39.05785501943765
4373,99,2.927052366796261,2.9270523667962647,2.9270523667961275
112724,0,0.40807636350737875,0.40807636350738113,0.4080763635074305
112724,1,1.0015613356516355,1.001561335651614,1.001561335651683
112724,2,0.4533196125049386,0.4533196125049374,0.45331961250499814
112724,3,0.4941272488555521,0.494127248855556,0.4941272488555009
112724,4,1.7050495014371816,1.7050495014371974,1.7050495014371343
112724,5,0.5384833753237472,0.5384833753237215,0.5384833753237932
112724,6,0.5784038891451193,0.5784038891450966,0.5784038891451606
112724,7,0.15081082999178,0.15081082999178883,0.15081082999172488
112724,8,0.15258507505062008,0.15258507505061958,0.1525850750506721
112724,9,1.888683865015478,1.8886838650154967,1.8886838650154292
112724,10,1.5613356516802572,1.561335651680273,1.5613356516802073
112724,11,1.2366488059330196,1.2366488059330254,1.2366488059329626
112724,12,1.7236790745537163,1.723679074553717,1.7236790745536543
112724,13,0.7673609878997021,0.7673609878996919,0.7673609878997605
112724,14,2.0217522444199405,2.021752244419944,2.021752244419886
112724,15,0.049678861644309194,0.0496788616443139,0.049678861644247556
112724,16,1.2712465845782035,1.2712465845782028,1.2712465845781415
112724,17,0.7283275966075838,0.7283275966075929,0.7283275966075284
112724,18,0.7629253752528788,0.7629253752529015,0.7629253752528357
112724,19,1.2650367268726634,1.2650367268726472,1.2650367268727127
112724,20,0.04169475888003973,0.041694758880042156,0.04169475887998807
112724,21,0.8338951776018779,0.8338951776018582,0.833895177601919
112724,22,1.0095454384159048,1.0095454384158857,1.0095454384159543
112724,23,2.1814342997054164,2.1814342997054115,2.181434299705356
112724,24,1.5773038572088085,1.5773038572088327,1.577303857208761
112724,25,0.3610588694509911,0.3610588694509941,0.36105886945093896
112724,26,0.007096980234855587,0.0070969802348645646,0.007096980234797542
112724,27,2.543380291685932,2.5433802916859443,2.543380291685885
112724,28,1.0122068060040972,1.012206806004091,1.0122068060041536
112724,29,0.5446932330292874,0.5446932330292934,0.5446932330292338
112724,30,0.4932401263262982,0.4932401263262962,0.4932401263263539
112724,31,0.6715517547284191,0.6715517547284144,0.6715517547284717
112724,32,0.6910684503744167,0.6910684503744393,0.6910684503743719
112724,33,0.3308967034526301,0.33089670345260686,0.33089670345267336
112724,34,1.343103509456666,1.343103509456665,1.3431035094566053
112724,35,2.3215996593450052,2.321599659345002,2.321599659345065
112724,36,0.07540541499587154,0.0754054149958453,0.07540541499591491
112724,37,2.3987793193995444,2.3987793193995306,2.3987793193995888
112724,38,0.40807636350737875,0.40807636350738113,0.4080763635074305
112724,39,0.2945246797487167,0.2945246797487131,0.29452467974866386
112724,40,0.023065185763406847,0.023065185763408068,0.023065185763351502
112724,41,0.9252687981263377,0.9252687981263451,0.9252687981262828
112724,42,0.7176821262552204,0.7176821262552305,0.717682126255163
112724,43,0.056775841879337145,0.0567758418793422,0.056775841879394974
112724,44,1.0343848692381887,1.0343848692382065,1.0343848692381479
112724,45,0.23242610269336408,0.23242610269336986,0.23242610269341857
112724,46,1.4726233987437929,1.4726233987437785,1.4726233987438326
112724,47,0.8791384265995362,0.8791384265995291,0.8791384265995915
112724,48,0.2617011461623604,0.26170114616234985,0.2617011461624206
112724,49,0.3051701501010801,0.30517015010107545,0.30517015010102927
112724,50,0.20048969163626154,0.20048969163626645,0.2004896916363223
112724,51,0.5925978496149289,0.592597849614924,0.5925978496148723
112724,52,0.5526773357935693,0.5526773357935653,0.5526773357935165
112724,53,1.6571448848515402,1.6571448848515666,1.6571448848514958
112724,54,1.1718888612895728,1.1718888612895753,1.171888861289623
112724,55,1.3368936517511378,1.3368936517511258,1.3368936517511765
112724,56,2.555800007097037,2.555800007097039,2.5558000070970928
112724,57,0.9252687981263377,0.9252687981263451,0.9252687981262828
112724,58,0.2750079841027192,0.27500798410270455,0.2750079841027636
112724,59,1.326248181398873,1.326248181398878,1.3262481813989275
112724,60,0.06475994464360661,0.06475994464359758,0.06475994464366613
112724,61,0.7017139207266692,0.7017139207266707,0.7017139207266091
112724,62,0.8179269720733389,0.8179269720733147,0.8179269720733884
112724,63,0.6875199602569704,0.6875199602569743,0.6875199602570257
112724,64,1.0902735885880996,1.090273588588125,1.0902735885880577
112724,65,1.5285121180937038,1.5285121180936807,1.5285121180937422
112724,66,0.4621908377984619,0.462190837798469,0.4621908377984047
112724,67,2.8893580781376995,2.8893580781377035,2.8893580781376387
112724,68,1.0734182605300977,1.0734182605300762,1.0734182605301468
112724,69,0.9918029878286242,0.9918029878286262,0.9918029878285698
112724,70,1.5480288137397014,1.5480288137397056,1.5480288137396425
112724,71,0.6591320393173141,0.659132039317336,0.659132039317264
112724,72,0.4959014939143922,0.4959014939143867,0.4959014939144481
112724,73,0.10290621340613854,0.10290621340614196,0.10290621340608631
112724,74,0.7407473120187874,0.740747312018786,0.740747312018841
112724,75,1.6544835172633479,1.6544835172633454,1.654483517263285
112724,76,0.6103403002022217,0.6103403002022,0.6103403002022685
112724,77,1.8913452326034734,1.8913452326034728,1.8913452326034186
112724,78,0.40097938327236304,0.4009793832723692,0.4009793832723064
112724,79,1.5666583868563344,1.5666583868563395,1.566658386856279
112724,80,0.985593130123084,0.9855931301230705,0.9855931301231292
112724,81,0.09935772328869227,0.09935772328867694,0.09935772328874004
112724,82,2.024413612008133,2.024413612008149,2.0244136120080856
112724,83,1.1754373514069207,1.1754373514069256,1.1754373514068643
112724,84,1.5560129165039709,1.5560129165039773,1.5560129165039136
112724,85,0.8871225293638056,0.8871225293638008,0.8871225293638627
112724,86,0.8631702210709851,0.8631702210709855,0.8631702210710376
112724,87,1.257939746637857,1.257939746637881,1.2579397466378102
112724,88,1.2730208296369454,1.2730208296369192,1.2730208296369838
112724,89,1.3085057308114818,1.3085057308114874,1.3085057308114263
112724,90,2.784677619672881,2.784677619672878,2.784677619672932
112724,91,1.8585216990171294,1.8585216990171258,1.858521699017187
112724,92,0.6325183634363009,0.6325183634362991,0.6325183634362397
112724,93,0.9226074305383546,0.9226074305383691,0.9226074305383053
112724,94,0.7230048614315069,0.7230048614315263,0.7230048614314566
112724,95,0.6804229800219423,0.680422980021946,0.68042298002189
112724,96,0.18540860863696412,0.18540860863696643,0.18540860863690373
112724,97,0.36283311450973266,0.36283311450971023,0.36283311450978123
112724,98,0.5784038891451193,0.5784038891450966,0.5784038891451606
112724,99,0.8055072566622339,0.8055072566622362,0.8055072566621807
